,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,DataType,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
799,1128,0,0,3,0,3,0,550.0,0.0,1,5,1.0,0.0,3,752.0,1,2,2,0,4,246,4,3,6,6,1,1,1,6,480.0,2.0,1128,0,1,1,2,2260,1,3,3,0,18160,4,3,0,20,3,138.0,0,0,3,8,108,6,6,1,0,1,1,2,,8,0,6,1302.0,0,1964,1964,2007
800,1179,0,0,2,4,3,1,248.0,0.0,2,5,1.0,0.0,2,918.0,1,2,2,0,4,0,4,2,5,5,0,1,2,6,480.0,2.0,1179,0,1,2,2,2261,1,3,3,0,4740,4,0,0,120,3,0.0,2,0,10,22,108,5,8,2,0,1,1,4,,8,135,5,1166.0,0,1988,1988,2007
801,1321,0,0,1,4,3,1,926.0,0.0,2,5,1.0,0.0,2,386.0,1,2,2,0,4,140,4,2,5,5,1,2,1,6,484.0,2.0,1321,0,1,2,2,2262,1,2,1,0,5118,4,0,0,120,3,0.0,2,0,8,22,64,5,8,2,0,1,1,4,,8,0,4,1312.0,0,1990,1990,2007
802,1164,1377,0,4,0,3,2,986.0,0.0,2,5,1.0,0.0,0,163.0,1,2,2,0,4,0,4,2,12,13,1,2,3,6,729.0,3.0,2541,1,1,0,5,2263,1,0,3,0,12328,4,0,0,60,3,146.0,3,0,7,22,32,5,8,2,0,1,3,4,,8,0,10,1149.0,120,2005,2005,2007
803,2338,0,0,4,0,3,0,1101.0,0.0,2,5,1.0,0.0,0,1559.0,1,4,2,0,4,0,4,0,12,13,2,2,2,6,1110.0,3.0,2338,1,1,0,2,2264,1,2,3,0,51974,1,0,0,20,3,710.0,1,0,6,22,135,5,9,2,0,1,3,5,,6,322,8,2660.0,0,2006,2007,2007
804,1424,0,0,3,1,3,1,1047.0,0.0,0,5,1.0,0.0,2,53.0,1,2,2,0,4,0,4,3,6,6,0,1,1,4,828.0,3.0,1424,1,2,4,2,2265,1,3,3,0,41600,2,0,0,190,3,0.0,2,0,11,8,0,5,5,0,0,1,1,4,,8,0,7,1100.0,144,1969,1990,2007
805,1612,0,0,2,4,3,1,797.0,0.0,2,5,1.0,0.0,0,815.0,1,2,2,0,4,0,4,2,8,8,1,2,2,6,556.0,2.0,1612,0,1,0,2,2266,1,0,1,0,8035,4,0,0,120,3,165.0,1,0,3,22,164,5,9,2,0,1,1,4,,8,0,6,1612.0,0,2006,2006,2007
806,2234,0,0,1,0,1,1,1558.0,0.0,2,5,1.0,0.0,0,662.0,1,2,2,0,4,0,4,2,12,13,1,2,1,6,724.0,2.0,2234,1,1,0,2,2267,1,2,1,0,14082,4,0,0,20,3,945.0,1,0,1,22,80,5,8,2,0,1,3,4,,8,0,7,2220.0,390,2006,2006,2007
807,2042,0,0,3,0,3,1,1152.0,0.0,2,5,1.0,0.0,0,590.0,1,3,3,0,4,0,4,0,5,5,1,2,2,6,724.0,3.0,2042,0,1,0,2,2268,1,0,1,0,13870,4,0,0,20,3,250.0,1,0,10,22,52,5,10,2,0,1,3,5,,6,174,8,1742.0,240,2006,2007,2007
808,1284,0,0,3,0,3,3,256.0,0.0,2,5,1.0,0.0,2,1028.0,1,2,2,0,4,192,4,3,6,6,0,1,2,6,480.0,2.0,1284,0,1,4,2,2269,1,3,3,0,10960,4,0,0,20,3,0.0,2,0,4,14,0,5,6,2,0,1,3,0,,0,0,5,1284.0,0,1984,1984,2007
809,725,754,0,3,0,3,3,321.0,0.0,0,5,0.0,0.0,2,404.0,1,2,2,0,4,0,4,2,8,8,1,1,2,6,484.0,2.0,1479,1,1,0,5,2270,1,2,3,0,12090,4,3,0,60,3,306.0,1,0,3,14,72,7,7,2,0,1,1,4,,8,0,6,725.0,167,1981,2003,2007
810,1664,0,0,3,0,3,3,1328.0,0.0,2,5,1.0,0.0,2,201.0,1,2,2,0,4,0,4,3,9,10,1,1,2,6,663.0,2.0,1664,0,1,4,2,2271,1,2,3,0,12299,4,3,0,20,3,67.0,3,0,9,14,0,6,7,2,0,1,1,4,,8,0,7,1529.0,0,1978,1985,2007
811,1085,845,0,4,0,3,3,758.0,0.0,0,5,1.0,0.0,2,22.0,1,3,2,0,4,0,4,3,6,10,1,1,2,6,481.0,2.0,1930,1,1,4,5,2272,1,2,3,0,11339,4,0,0,60,3,549.0,1,0,3,14,72,5,7,2,0,6,3,4,,8,0,9,780.0,192,1979,1979,2007
812,1177,0,0,3,0,3,3,781.0,0.0,0,5,0.0,0.0,2,372.0,1,2,2,0,4,0,4,3,9,10,0,1,2,6,495.0,2.0,1177,0,1,4,2,2273,1,2,3,0,11850,2,3,0,20,3,98.0,1,0,8,14,103,6,6,2,0,1,1,4,,8,0,6,1153.0,204,1984,1984,2007
813,1353,0,0,2,0,3,3,903.0,0.0,2,5,1.0,0.0,2,356.0,1,2,2,0,4,0,4,3,8,8,1,1,2,6,478.0,2.0,1353,0,1,0,2,2274,1,3,3,0,10400,4,3,0,20,3,253.0,1,0,8,14,141,5,6,2,0,1,1,4,,8,0,5,1259.0,240,1979,1999,2007
814,1220,0,0,2,0,3,2,492.0,121.0,0,1,0.0,1.0,3,1012.0,1,4,2,0,4,249,4,3,6,6,1,1,2,6,944.0,2.0,1220,0,1,4,2,2275,1,3,3,0,13001,4,0,0,20,3,176.0,1,0,9,14,0,5,6,2,0,1,3,4,,8,0,6,1625.0,0,1971,1971,2007
815,1324,0,0,3,0,3,1,624.0,604.0,2,4,0.0,1.0,2,0.0,1,4,2,0,4,0,4,3,9,10,1,1,2,6,585.0,2.0,1324,0,1,4,7,2276,1,2,3,0,8991,1,0,0,80,3,130.0,3,0,2,14,36,6,7,2,0,1,1,4,,8,0,5,1228.0,407,1976,1976,2007
816,1084,793,0,4,0,3,3,931.0,153.0,0,3,1.0,0.0,3,0.0,1,4,2,0,4,0,4,3,6,6,1,1,2,6,488.0,2.0,1877,1,1,4,5,2277,1,3,3,0,8000,4,3,0,60,3,0.0,2,0,11,14,96,6,6,2,0,1,1,4,,8,0,8,1084.0,0,1974,1974,2007
817,1422,0,0,3,0,3,3,566.0,0.0,0,5,1.0,0.0,3,359.0,1,2,2,0,4,0,4,3,8,8,0,1,1,3,576.0,2.0,1422,0,1,4,2,2278,1,3,3,0,9457,4,3,0,20,3,0.0,2,0,9,12,0,6,5,2,0,1,1,4,,8,0,7,925.0,252,1970,1990,2007
818,914,0,0,3,0,3,3,81.0,619.0,0,2,0.0,0.0,3,214.0,1,2,2,0,4,0,4,3,6,6,0,1,1,6,368.0,1.0,914,0,1,0,2,2279,1,0,3,0,7920,4,3,0,20,3,32.0,1,0,10,12,0,5,5,2,0,1,1,4,,8,0,5,914.0,120,1970,2002,2007
819,914,0,0,2,0,3,3,314.0,0.0,0,5,0.0,0.0,3,600.0,1,2,2,0,4,0,2,3,8,8,0,0,1,6,270.0,1.0,914,0,1,0,2,2280,1,3,3,0,17199,2,3,0,20,3,0.0,2,0,7,12,0,7,4,2,0,1,1,4,,8,0,4,914.0,140,1961,1961,2007
820,1337,0,0,2,4,3,2,0.0,0.0,5,5,0.0,0.0,2,1337.0,1,2,2,0,4,0,4,2,8,8,1,2,2,6,511.0,2.0,1337,0,1,0,2,2281,1,2,3,0,4113,4,0,0,120,2,0.0,2,0,7,12,68,5,6,2,0,1,1,4,,8,0,5,1337.0,136,2001,2001,2007
821,1337,0,0,2,4,3,3,930.0,0.0,2,5,1.0,0.0,2,475.0,1,2,2,0,4,0,4,2,8,8,1,2,2,6,522.0,2.0,1337,0,1,0,2,2282,1,2,3,0,10943,2,1,0,120,2,0.0,2,0,10,12,68,5,6,2,0,1,1,4,,8,0,5,1405.0,0,1997,1998,2007
822,525,567,0,3,3,3,3,312.0,0.0,0,5,0.0,0.0,3,213.0,1,2,2,0,4,0,4,3,6,6,0,1,1,6,264.0,1.0,1092,1,1,4,5,2283,1,3,3,0,2205,4,3,0,160,4,567.0,1,0,2,2,0,6,6,2,0,1,1,4,,8,0,6,525.0,144,1973,1973,2007
823,672,546,0,4,3,3,3,0.0,0.0,5,5,0.0,0.0,3,672.0,1,2,2,0,4,0,4,3,6,6,0,1,1,6,264.0,1.0,1218,1,1,0,5,2284,1,0,3,0,2058,4,3,0,160,4,265.0,1,0,12,2,28,5,6,2,0,1,1,4,,8,0,7,672.0,0,1973,1973,2007
824,1055,0,0,2,3,3,3,632.0,6.0,2,5,0.0,0.0,2,423.0,1,2,2,0,4,0,4,3,9,2,0,1,2,6,319.0,1.0,1055,0,1,4,2,2285,1,3,3,0,2304,4,3,0,120,3,0.0,2,0,4,13,32,7,7,2,0,1,1,4,,8,0,4,1061.0,108,1978,1978,2007
825,988,0,0,3,0,3,3,725.0,0.0,1,5,1.0,0.0,3,263.0,1,2,2,0,4,0,4,3,6,6,0,1,1,6,360.0,1.0,988,0,1,4,2,2286,1,3,3,0,7150,4,3,0,20,3,52.0,1,0,11,12,0,6,5,2,0,1,3,4,,8,0,5,988.0,0,1966,1966,2007
826,1816,0,0,3,0,3,1,1151.0,0.0,2,5,1.0,0.0,0,639.0,1,2,2,0,4,0,4,0,12,13,1,2,2,6,730.0,3.0,1816,0,1,0,2,2287,1,0,3,0,12469,2,3,0,20,3,378.0,3,0,8,16,36,5,9,2,0,1,3,5,,6,0,7,1790.0,186,2006,2007,2007
827,1694,0,0,3,0,3,2,0.0,0.0,5,5,0.0,0.0,0,1694.0,1,2,2,0,4,0,4,2,5,5,1,2,2,6,856.0,3.0,1694,0,1,0,2,2288,1,2,3,0,11825,4,3,0,20,3,302.0,3,0,6,16,112,5,8,2,0,1,1,5,,6,0,7,1694.0,0,2006,2007,2007
828,2122,0,0,2,0,3,1,1518.0,0.0,2,5,1.0,0.0,2,590.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,938.0,3.0,2122,1,1,0,2,2289,1,2,3,0,14333,0,3,0,20,3,0.0,2,0,11,16,142,5,8,2,0,1,1,5,,6,0,7,2108.0,130,2007,2007,2007
829,1943,713,0,3,0,3,1,1304.0,0.0,2,5,1.0,0.0,0,630.0,1,2,2,0,4,0,4,0,5,5,1,2,2,6,1040.0,3.0,2656,1,1,0,5,2290,1,0,3,0,13641,4,3,0,60,3,456.0,1,0,12,16,58,5,9,2,0,1,3,5,,6,0,8,1934.0,268,2007,2007,2007
830,1148,1402,0,4,0,3,3,0.0,0.0,5,5,0.0,0.0,0,1108.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,670.0,3.0,2550,1,1,0,5,2291,1,0,3,0,13440,4,3,0,60,3,190.0,1,0,3,16,39,5,8,2,0,1,3,5,,6,0,11,1108.0,120,2006,2007,2007
831,2046,0,0,2,0,3,1,1430.0,0.0,2,5,1.0,0.0,0,564.0,1,2,2,0,4,0,4,0,12,13,2,2,2,6,878.0,3.0,2046,1,1,0,2,2292,1,0,3,0,15431,4,3,0,20,3,400.0,1,0,8,16,65,5,10,2,0,1,3,4,,8,175,7,1994.0,188,2005,2006,2007
832,2552,0,0,3,0,3,1,1812.0,0.0,2,5,1.0,0.0,0,740.0,1,2,2,0,4,0,4,0,12,13,2,2,2,6,932.0,3.0,2552,0,1,0,2,2293,1,0,3,0,13891,4,3,0,20,3,456.0,3,0,10,16,28,5,9,2,0,1,3,5,,6,0,8,2552.0,130,2007,2007,2007
833,1722,1036,0,4,0,3,1,0.0,0.0,5,5,0.0,0.0,0,1704.0,1,2,2,0,4,0,4,2,8,8,1,2,2,6,814.0,3.0,2758,1,1,0,5,2294,1,0,3,0,13654,1,0,0,60,3,365.0,1,0,5,16,55,5,9,2,0,1,1,4,,8,0,9,1704.0,282,2005,2006,2007
834,2290,0,0,2,0,3,0,1684.0,0.0,2,5,2.0,0.0,0,636.0,1,2,2,0,4,0,4,0,5,5,1,2,2,6,1174.0,3.0,2290,1,1,0,2,2295,1,0,3,0,17169,1,1,0,20,3,970.0,1,0,8,16,30,5,10,2,0,1,3,5,,6,0,7,2320.0,192,2007,2007,2007
835,1582,570,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1582.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,728.0,2.0,2152,1,1,0,5,2296,1,2,3,0,16659,0,0,0,60,3,0.0,2,0,6,16,368,5,8,2,0,1,1,5,,6,0,7,1582.0,0,2007,2008,2007
836,958,1142,0,3,0,3,1,778.0,0.0,2,5,1.0,0.0,0,140.0,1,2,2,0,4,0,4,0,12,13,2,2,2,6,786.0,3.0,2100,1,1,0,5,2297,1,0,3,0,9709,4,0,0,60,3,120.0,3,0,9,16,104,5,8,2,0,1,1,5,,6,0,8,918.0,172,2007,2007,2007
837,1802,0,0,3,0,3,1,0.0,0.0,5,5,0.0,0.0,0,1802.0,1,2,2,0,4,0,4,0,8,8,1,2,2,6,843.0,3.0,1802,1,1,0,2,2298,1,0,1,1,13615,0,0,0,20,3,510.0,3,0,6,16,105,5,9,2,0,1,3,4,,8,0,7,1802.0,158,2006,2006,2007
838,1718,1238,0,5,0,3,0,0.0,0.0,5,5,0.0,0.0,2,1706.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,916.0,3.0,2956,1,1,0,5,2299,1,0,3,0,13069,4,0,0,60,3,502.0,1,0,8,16,50,5,8,2,0,1,1,4,,8,0,11,1706.0,194,2004,2004,2007
839,1217,1168,0,3,0,3,2,938.0,0.0,2,5,1.0,0.0,0,379.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,818.0,3.0,2385,1,1,0,5,2300,1,2,3,0,14277,4,3,0,60,3,280.0,1,0,1,16,228,5,8,2,0,1,1,4,,8,0,7,1317.0,192,2003,2003,2007
840,895,923,0,3,0,3,0,669.0,0.0,2,5,1.0,0.0,0,226.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,774.0,3.0,1818,1,1,0,5,2301,1,0,3,0,12568,4,3,0,60,3,246.0,3,0,8,16,104,5,8,2,0,1,3,5,,6,0,8,895.0,196,2007,2007,2007
841,1614,0,0,3,0,3,2,1178.0,0.0,2,5,1.0,0.0,2,436.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,878.0,3.0,1614,0,1,0,2,2302,1,2,3,0,9926,4,0,0,20,3,210.0,1,0,5,16,38,5,7,2,0,1,1,4,,8,0,7,1614.0,100,2005,2006,2007
842,1721,0,0,3,0,3,3,119.0,0.0,2,5,1.0,0.0,2,1602.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,554.0,2.0,1721,0,1,0,2,2303,1,2,3,0,9254,4,0,0,20,3,210.0,1,0,1,16,27,5,8,2,0,1,1,4,,8,0,7,1721.0,168,2005,2005,2007
843,1298,530,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1298.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,876.0,3.0,1828,1,1,0,5,2304,1,2,3,0,10732,0,0,0,60,3,0.0,2,0,2,16,40,5,8,2,0,1,1,5,,6,0,7,1298.0,0,2006,2007,2007
844,1302,0,0,1,3,3,0,866.0,0.0,0,5,1.0,0.0,2,436.0,1,2,2,0,4,0,4,2,12,13,1,2,1,6,631.0,2.0,1302,1,1,0,2,2305,1,2,3,0,3901,4,3,0,120,3,182.0,3,0,8,16,50,5,6,2,0,1,1,5,,6,0,5,1302.0,110,2005,2006,2007
845,1302,0,0,1,3,3,0,1030.0,0.0,0,5,1.0,0.0,2,272.0,1,2,2,0,4,0,4,2,12,13,1,2,1,6,631.0,2.0,1302,1,1,0,2,2306,1,2,3,0,3903,4,3,0,120,3,182.0,3,0,5,16,50,5,6,2,0,1,1,4,,8,0,5,1302.0,110,2005,2006,2007
846,1362,0,0,2,4,3,0,762.0,0.0,0,5,1.0,0.0,2,600.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,460.0,2.0,1362,0,1,0,2,2307,1,2,3,0,6289,4,0,0,120,3,256.0,3,0,6,16,28,5,6,2,0,1,1,4,,8,0,6,1362.0,192,2005,2006,2007
847,1554,0,0,2,3,1,2,24.0,0.0,2,5,0.0,0.0,2,1530.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,627.0,2.0,1554,0,1,0,2,2308,1,2,3,0,4590,4,3,0,120,3,108.0,3,0,5,16,73,5,8,2,0,1,1,4,,1,0,6,1554.0,156,2006,2006,2007
848,1577,0,0,2,4,3,3,848.0,0.0,2,5,1.0,0.0,0,729.0,1,2,2,0,4,0,4,0,8,8,1,2,2,6,564.0,2.0,1577,0,1,0,2,2309,1,0,3,0,7841,4,0,0,120,3,394.0,1,0,5,16,39,5,9,2,0,1,3,4,,8,0,6,1577.0,203,2005,2005,2007
849,1324,0,0,2,4,3,3,24.0,0.0,2,5,0.0,0.0,2,1300.0,1,2,2,0,4,0,4,2,8,8,1,2,2,6,550.0,2.0,1324,0,1,0,2,2310,1,2,3,0,6240,4,3,0,120,3,176.0,1,0,9,16,38,5,8,2,0,1,3,5,,6,0,6,1324.0,0,2006,2006,2007
850,1405,0,0,2,4,3,3,1000.0,0.0,2,5,1.0,0.0,2,405.0,1,2,2,0,4,0,4,2,12,15,1,2,2,6,478.0,2.0,1405,0,1,0,2,2311,1,2,3,0,3242,4,3,0,120,3,235.0,3,0,3,16,36,5,7,2,0,1,1,4,,8,0,6,1405.0,136,2003,2003,2007
851,768,728,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,768.0,1,6,2,0,4,0,4,2,12,13,0,1,3,6,572.0,2.0,1496,0,1,0,5,2312,1,2,3,0,15810,4,0,0,60,3,,2,0,5,8,0,5,6,2,0,1,1,5,,6,0,7,768.0,100,2007,2007,2007
852,768,768,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,768.0,1,6,2,0,4,0,4,2,12,13,1,2,2,6,400.0,2.0,1536,1,1,0,5,2313,1,2,3,0,10237,4,3,0,60,3,0.0,2,0,6,8,38,5,6,2,0,1,1,4,,8,0,6,768.0,100,2005,2006,2007
853,608,850,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,608.0,1,6,2,0,4,0,4,3,12,13,0,2,2,6,454.0,2.0,1458,0,1,0,5,2314,1,2,3,0,13204,4,0,0,60,3,44.0,3,0,5,8,33,5,7,2,0,1,1,5,,6,0,6,608.0,100,2006,2007,2007
854,738,757,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,738.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,440.0,2.0,1495,1,1,0,5,2315,1,2,3,0,8857,4,0,0,60,3,0.0,2,0,3,8,30,5,6,2,0,1,1,5,,6,0,7,738.0,100,2006,2006,2007
855,698,1048,0,3,0,3,3,0.0,0.0,5,5,1.0,0.0,2,698.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,350.0,3.0,1746,1,1,0,5,2316,1,2,3,0,9729,4,0,0,60,3,0.0,2,0,6,8,34,5,6,2,0,1,1,5,,6,0,6,698.0,0,2006,2007,2007
856,1326,0,0,3,0,3,0,918.0,0.0,2,5,1.0,0.0,2,408.0,1,2,2,0,4,0,4,3,12,13,0,2,2,6,388.0,2.0,1326,0,1,0,2,2317,1,2,3,0,12216,0,0,0,20,3,0.0,2,2000,6,8,23,5,6,2,0,1,1,4,,8,0,6,1326.0,120,2005,2005,2007
857,752,752,0,3,0,3,0,0.0,0.0,5,5,0.0,0.0,2,752.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,440.0,2.0,1504,1,1,0,5,2318,1,2,3,0,8229,4,0,0,60,3,22.0,3,0,12,8,32,5,6,2,0,1,1,5,,6,0,6,752.0,100,2007,2007,2007
858,728,728,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,728.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,400.0,2.0,1456,1,1,0,5,2319,1,2,3,0,7713,4,3,0,60,3,16.0,3,0,7,8,24,5,7,2,0,1,1,5,,6,0,7,728.0,100,2007,2007,2007
859,1258,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1246.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,462.0,2.0,1258,0,1,0,2,2320,1,2,3,0,7697,4,3,0,20,3,0.0,1,0,8,8,0,6,7,2,0,1,1,5,,6,0,6,1246.0,0,2007,2007,2007
860,1589,0,0,2,4,3,1,1084.0,0.0,2,5,1.0,0.0,2,322.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,630.0,3.0,1589,0,1,0,2,2321,1,2,3,0,3621,4,3,0,120,3,72.0,1,0,11,0,20,5,8,2,0,1,3,4,,8,0,7,1406.0,143,2003,2003,2007
861,1266,0,0,2,0,3,0,0.0,0.0,5,5,0.0,0.0,2,1266.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,388.0,2.0,1266,0,1,0,2,2322,1,2,3,0,3710,4,3,0,20,3,16.0,1,0,8,0,16,5,7,2,0,1,1,5,,6,0,6,1266.0,100,2007,2007,2007
862,1119,0,0,2,0,3,1,779.0,0.0,2,5,1.0,0.0,2,56.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,437.0,2.0,1119,0,1,0,7,2323,1,2,3,0,16219,4,1,0,80,3,0.0,2,0,4,8,24,5,7,2,0,1,1,4,,8,0,5,835.0,100,2004,2005,2007
863,744,630,0,3,0,3,3,192.0,0.0,2,5,1.0,0.0,2,192.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,400.0,2.0,1374,1,1,0,7,2324,1,2,3,0,11084,0,0,0,80,3,0.0,2,0,6,8,0,5,7,2,0,1,1,3,,8,0,8,384.0,100,2004,2004,2007
864,1525,0,0,3,0,3,0,0.0,0.0,5,5,0.0,0.0,2,1510.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,534.0,2.0,1525,1,1,0,2,2325,1,2,3,0,10936,4,0,0,20,3,0.0,2,0,4,8,18,5,7,2,0,1,1,5,,6,0,6,1510.0,100,2006,2006,2007
865,754,640,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,384.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,400.0,2.0,1394,1,1,0,7,2326,1,2,3,0,11950,0,0,0,80,3,,2,0,10,8,0,5,7,2,0,1,1,4,,8,0,7,384.0,100,2003,2003,2007
866,847,1101,0,4,0,3,3,0.0,0.0,5,5,0.0,0.0,2,847.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,434.0,2.0,1948,1,1,0,5,2327,1,2,3,0,7875,4,3,0,60,3,16.0,1,0,7,8,48,5,7,2,0,1,1,4,,8,0,8,847.0,0,2003,2003,2007
867,864,1131,0,4,0,3,3,574.0,0.0,2,5,0.0,0.0,2,280.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,435.0,2.0,1995,1,1,0,5,2328,1,2,3,0,8740,4,0,0,60,3,0.0,2,0,7,8,48,5,7,2,0,1,1,4,,8,0,8,854.0,264,2002,2002,2007
868,940,750,0,3,0,3,3,520.0,0.0,2,5,1.0,0.0,2,395.0,1,2,2,0,4,0,4,3,12,13,1,2,2,6,442.0,2.0,1690,1,1,0,5,2329,1,3,3,0,9487,4,0,0,60,3,0.0,2,0,6,8,50,5,6,2,0,1,1,4,,8,0,7,915.0,0,2000,2000,2007
869,961,683,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,941.0,1,2,2,0,4,0,4,3,12,13,1,2,2,6,460.0,2.0,1644,1,1,0,5,2330,1,3,3,0,9649,4,0,0,60,3,0.0,2,0,5,8,42,5,6,2,0,1,1,4,,8,0,7,941.0,460,1999,2000,2007
870,1779,772,0,4,0,3,0,1181.0,0.0,2,5,1.0,0.0,2,598.0,1,2,2,0,4,0,4,2,12,13,2,2,2,6,925.0,3.0,2551,1,1,0,5,2331,1,2,3,0,12191,4,0,0,60,3,515.0,1,0,6,15,61,5,8,2,0,1,3,4,,8,0,8,1779.0,76,1997,1998,2007
871,1671,1407,0,4,0,3,1,672.0,0.0,2,5,1.0,0.0,0,736.0,1,2,2,0,4,0,4,2,8,8,1,2,2,6,806.0,3.0,3078,1,1,0,5,2332,1,2,3,0,10557,4,0,0,60,3,422.0,1,0,7,15,87,5,9,2,0,1,1,4,,8,0,9,1408.0,108,1998,1998,2007
872,1411,1171,0,4,0,3,3,1048.0,0.0,2,5,1.0,0.0,2,341.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,758.0,3.0,2582,1,1,0,5,2333,1,2,3,0,11002,4,0,0,60,3,0.0,2,0,1,15,60,5,8,2,0,1,1,4,,8,0,9,1389.0,286,1998,1999,2007
873,1108,1277,0,4,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1066.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,600.0,3.0,2385,1,1,0,5,2334,1,2,3,0,10790,4,3,0,60,3,275.0,1,0,5,15,38,5,7,2,0,1,1,4,,8,0,8,1066.0,120,1998,1998,2007
874,1105,1097,0,4,0,3,3,335.0,0.0,2,5,1.0,0.0,0,770.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,517.0,2.0,2202,1,1,0,5,2335,1,2,3,0,11762,4,3,0,60,3,309.0,1,0,9,15,65,5,8,2,0,1,1,4,,8,144,9,1105.0,0,1992,1993,2007
875,1335,1203,0,4,0,3,3,1225.0,0.0,2,5,0.0,0.0,2,100.0,1,2,2,0,4,0,2,2,12,13,1,2,2,6,933.0,3.0,2538,1,1,0,5,2336,1,2,3,0,9044,4,0,0,60,3,526.0,1,0,5,15,92,5,8,2,0,1,1,4,,8,0,8,1325.0,198,1996,1997,2007
876,1369,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1369.0,1,1,2,0,4,0,4,2,12,13,0,2,2,6,605.0,2.0,1369,0,1,0,2,2337,1,2,3,0,9910,4,3,0,20,3,0.0,2,0,9,21,203,6,7,2,0,1,1,5,,6,0,5,1369.0,0,2007,2007,2007
877,1542,0,0,3,0,3,3,1220.0,0.0,2,5,1.0,0.0,2,322.0,1,1,2,0,4,0,4,2,12,13,1,2,2,6,852.0,3.0,1542,0,1,0,2,2338,1,2,3,0,11830,4,3,0,20,3,164.0,1,0,7,21,110,5,8,2,0,1,1,5,,6,0,6,1542.0,168,2007,2007,2007
878,1534,0,0,3,0,3,2,28.0,0.0,2,5,0.0,0.0,2,1496.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,484.0,2.0,1534,0,1,2,2,2339,1,2,3,0,10612,4,3,0,20,3,248.0,1,0,1,21,46,5,8,2,0,1,1,3,,8,0,7,1524.0,168,2006,2006,2007
879,1966,0,0,1,0,3,0,1572.0,0.0,2,5,1.0,0.0,0,394.0,1,2,2,0,4,0,4,0,5,5,1,2,2,6,1092.0,3.0,1966,0,1,0,2,2340,1,0,3,0,12291,4,0,0,20,3,754.0,1,0,10,21,52,5,10,2,0,1,3,5,,6,0,6,1966.0,76,2007,2007,2007
