,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,DataType,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,TotFullBath,TotHalfBath,HouseAge,YrSinceRemod,TotSF,HasBasement,Has2Floor,HasGarage,HasPool,NewNeighborhood
1263,898,0,0,3,0,3,1,744.0,0.0,2,5,1.0,0.0,2,89.0,1,1,2,0,4,0,4,3,6,6,0,1,1,6,326.0,1.0,898,0,1,2,6,2724,1,3,3,0,8400,4,3,0,85,3,0.0,2,0,8,12,0,6,5,2,0,1,1,4,,8,0,6,833.0,143,1968,1968,2006,2.0,0.0,43,43,898,1,0,1,0,77.82101167315176
1264,1051,0,0,3,0,3,3,799.0,0.0,1,5,1.0,0.0,3,252.0,1,2,2,0,4,0,4,3,9,10,0,1,1,6,264.0,1.0,1051,0,1,4,2,2725,1,3,3,0,9759,4,0,0,20,3,0.0,2,0,3,12,88,5,5,2,0,1,1,4,,8,0,6,1051.0,182,1966,1966,2006,2.0,0.0,45,45,1051,1,0,1,0,77.82101167315176
1265,1141,0,0,3,0,3,0,602.0,402.0,0,4,1.0,0.0,3,137.0,1,2,2,0,4,0,4,3,8,8,0,2,1,6,568.0,1.0,1141,0,1,2,7,2726,1,3,3,0,9600,4,3,0,80,3,140.0,1,0,7,12,78,7,5,2,0,1,1,4,,8,0,6,1141.0,0,1967,1967,2006,2.0,0.0,44,44,1141,1,0,1,0,77.82101167315176
1266,1565,0,0,3,1,3,2,901.0,252.0,0,1,1.0,0.0,3,34.0,1,6,2,0,4,211,2,3,3,13,2,2,2,2,299.0,1.0,1565,0,1,0,2,2727,1,2,3,0,8800,4,3,0,190,3,0.0,2,460,6,12,25,7,6,2,0,1,3,0,,8,0,7,1187.0,200,1965,2000,2006,3.0,0.0,46,11,1565,1,0,1,0,77.82101167315176
1267,1488,0,0,3,0,3,3,260.0,748.0,0,3,1.0,0.0,3,0.0,1,2,2,0,4,0,4,3,6,6,1,1,1,6,430.0,2.0,1488,1,1,0,2,2728,1,3,3,0,10368,1,0,0,20,3,112.0,1,0,4,12,60,6,6,2,0,1,3,4,,8,0,7,1008.0,154,1964,1964,2006,2.0,1.0,47,47,1488,1,0,1,0,77.82101167315176
1268,720,720,0,4,0,3,3,360.0,0.0,0,5,0.0,0.0,3,360.0,1,2,2,0,4,240,4,3,6,6,1,1,1,6,480.0,2.0,1440,1,1,2,5,2729,1,3,3,0,9350,4,3,0,60,3,0.0,2,0,7,12,32,6,5,2,0,1,1,4,,8,0,7,720.0,0,1964,1964,2006,1.0,1.0,47,47,1440,1,1,1,0,77.82101167315176
1269,1248,0,0,3,0,3,3,632.0,0.0,0,5,1.0,0.0,3,616.0,1,2,2,0,4,0,4,3,13,14,0,1,1,6,286.0,1.0,1248,0,1,0,2,2730,1,3,3,0,10800,4,3,0,20,3,88.0,1,0,5,12,0,7,5,2,0,1,3,4,,8,0,6,1248.0,0,1960,1960,2006,2.0,0.0,51,51,1248,1,0,1,0,77.82101167315176
1270,816,0,0,2,0,3,3,574.0,0.0,1,5,1.0,0.0,3,242.0,1,2,2,0,4,40,4,3,8,8,1,1,1,6,240.0,1.0,816,0,1,0,2,2731,1,3,3,0,8550,4,3,0,30,3,0.0,2,0,7,12,0,8,6,2,0,1,1,4,,8,0,4,816.0,228,1934,1950,2006,2.0,0.0,77,61,816,1,0,1,0,77.82101167315176
1271,1043,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,3,938.0,1,2,2,0,4,0,4,3,3,3,1,1,1,6,273.0,1.0,1043,0,1,0,2,2732,1,3,3,0,9724,4,3,0,20,3,0.0,2,0,5,12,48,7,5,2,0,1,3,4,,8,0,5,938.0,125,1947,1950,2006,1.0,0.0,64,61,1043,0,0,1,0,77.82101167315176
1272,1433,0,0,3,0,3,2,915.0,0.0,1,5,1.0,0.0,3,336.0,1,2,2,0,4,205,4,3,14,15,1,1,1,2,441.0,2.0,1433,0,1,4,2,2733,1,3,3,0,9600,4,3,0,20,3,0.0,2,0,6,12,0,6,5,2,0,1,1,4,,8,0,7,1251.0,144,1961,1990,2006,2.0,0.0,50,21,1433,1,0,1,0,77.82101167315176
1273,1624,0,0,2,0,3,2,40.0,0.0,3,5,1.0,0.0,3,1404.0,1,1,2,0,4,324,2,3,13,10,1,1,1,2,240.0,1.0,1624,0,1,0,2,2734,1,3,3,0,10858,0,3,0,20,3,150.0,3,0,7,12,40,6,5,2,0,1,1,5,,8,0,6,1444.0,0,1952,1952,2006,2.0,0.0,59,59,1624,1,0,1,0,77.82101167315176
1274,1216,0,0,3,0,3,3,996.0,0.0,0,5,1.0,0.0,3,60.0,1,2,2,0,0,0,4,3,6,6,0,1,1,6,280.0,1.0,1216,0,1,0,2,2735,1,3,3,0,9600,4,3,0,20,3,144.0,3,0,5,12,0,5,5,2,0,1,1,4,,8,0,7,1056.0,0,1951,1951,2006,2.0,0.0,60,60,1216,1,0,1,0,77.82101167315176
1275,1024,704,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,704.0,1,2,2,0,0,0,4,3,13,14,1,1,1,2,234.0,1.0,1728,1,1,2,5,2736,1,3,3,0,9462,4,3,0,60,3,0.0,2,0,7,12,60,6,5,2,0,1,1,4,,8,0,7,704.0,245,1949,1973,2006,1.0,1.0,62,38,1728,0,1,1,0,77.82101167315176
1276,936,0,0,2,0,3,3,486.0,0.0,1,5,0.0,0.0,3,450.0,1,2,2,0,0,160,2,3,8,8,0,1,1,6,240.0,1.0,936,0,1,4,2,2737,1,3,3,0,9888,4,3,0,20,3,0.0,2,0,3,12,0,6,5,2,0,1,1,4,,8,0,5,936.0,0,1954,1975,2006,1.0,0.0,57,36,936,1,0,1,0,77.82101167315176
1277,1584,0,0,4,2,3,3,0.0,0.0,5,5,0.0,0.0,3,1584.0,1,2,2,0,4,0,4,3,9,10,0,1,2,6,506.0,2.0,1584,0,1,4,2,2738,2,3,3,0,8917,4,0,0,90,3,0.0,2,0,10,12,0,5,5,2,0,1,1,4,,8,0,8,1584.0,0,1967,1967,2006,2.0,0.0,44,44,1584,0,0,1,0,77.82101167315176
1278,1246,0,0,3,0,3,3,939.0,0.0,0,5,1.0,0.0,3,307.0,1,2,2,0,4,0,4,3,6,6,2,1,1,6,441.0,2.0,1246,0,1,4,7,2739,1,3,3,0,12700,4,0,0,80,3,0.0,2,0,11,12,69,5,6,2,0,1,1,4,,8,0,6,1246.0,0,1964,1964,2006,2.0,0.0,47,47,1246,1,0,1,0,77.82101167315176
1279,1008,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,3,1008.0,1,2,2,0,4,0,4,3,8,8,0,1,1,6,430.0,2.0,1008,0,1,4,2,2740,1,3,3,0,9723,0,0,0,20,3,332.0,1,0,10,12,0,7,6,2,0,1,3,4,,8,0,5,1008.0,0,1963,1963,2006,1.0,0.0,48,48,1008,0,0,1,0,77.82101167315176
1280,1364,0,0,3,0,3,2,623.0,0.0,1,5,0.0,0.0,1,556.0,1,1,2,0,4,0,4,3,3,3,1,1,1,6,331.0,1.0,1364,1,1,2,2,2741,1,3,3,0,8400,0,3,0,20,3,0.0,2,0,3,12,60,5,5,2,0,1,1,4,,8,0,6,1179.0,0,1957,1957,2006,1.0,1.0,54,54,1364,1,0,1,0,77.82101167315176
1281,1336,0,0,3,0,3,3,203.0,0.0,4,5,0.0,0.0,3,918.0,1,1,2,0,0,0,4,3,13,14,1,1,1,6,488.0,2.0,1336,1,1,0,2,2742,1,3,3,0,9610,0,0,0,20,3,632.0,1,0,12,12,0,6,6,2,0,1,3,4,,8,0,7,1121.0,80,1958,1958,2006,1.0,1.0,53,53,1336,1,0,1,0,77.82101167315176
1282,1370,0,0,3,0,3,0,678.0,281.0,1,4,1.0,0.0,3,99.0,1,2,2,0,4,0,4,3,13,14,1,1,1,6,300.0,1.0,1370,0,1,0,7,2743,1,3,3,0,10000,0,3,0,80,3,272.0,1,0,2,12,0,6,5,2,0,1,3,4,,8,120,6,1058.0,191,1956,1956,2006,2.0,0.0,55,55,1370,1,0,1,0,77.82101167315176
1283,1124,0,0,3,0,3,0,914.0,0.0,1,5,1.0,0.0,3,210.0,1,2,2,0,4,180,4,3,13,14,1,1,1,6,353.0,1.0,1124,0,1,0,2,2744,1,3,3,0,10152,4,3,0,20,3,0.0,2,0,5,12,211,6,6,2,0,1,1,4,,8,142,6,1124.0,0,1956,1994,2006,2.0,0.0,55,17,1124,1,0,1,0,77.82101167315176
1284,1050,0,0,3,0,3,3,824.0,0.0,0,5,1.0,0.0,3,226.0,1,2,2,0,4,0,2,3,13,14,0,1,1,6,286.0,1.0,1050,0,1,0,2,2745,1,2,3,0,8092,4,3,0,20,3,176.0,1,0,6,12,0,8,6,2,0,1,3,0,,8,0,6,1050.0,0,1954,2000,2006,2.0,0.0,57,11,1050,1,0,1,0,77.82101167315176
1285,1008,0,0,2,0,3,3,658.0,0.0,2,5,1.0,0.0,3,350.0,1,2,2,0,0,0,4,3,8,8,0,1,1,6,280.0,1.0,1008,0,1,0,2,2746,1,3,3,0,12778,4,3,0,20,3,0.0,2,0,1,12,154,6,5,2,0,1,1,4,,8,0,4,1008.0,0,1952,2003,2006,2.0,0.0,59,8,1008,1,0,1,0,77.82101167315176
1286,1575,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,3,216.0,1,2,2,0,4,0,4,3,13,14,1,1,1,6,400.0,2.0,1575,1,1,4,2,2747,1,2,3,0,10170,0,3,0,20,3,522.0,1,0,6,12,0,6,6,2,0,1,3,4,,8,0,5,216.0,0,1951,1951,2006,1.0,1.0,60,60,1575,0,0,1,0,77.82101167315176
1287,1145,0,0,3,0,3,3,271.0,0.0,1,5,0.0,0.0,2,30.0,1,2,2,0,0,0,4,3,12,13,0,1,1,3,684.0,2.0,1145,0,1,0,7,2748,1,3,3,0,7700,4,3,0,80,3,0.0,2,0,9,12,0,7,5,2,0,1,1,4,,8,0,6,301.0,0,1956,1956,2006,1.0,0.0,55,55,1145,1,0,1,0,77.82101167315176
1288,1005,0,0,2,0,3,3,488.0,0.0,3,5,0.0,0.0,3,517.0,1,2,2,0,4,0,4,3,13,14,1,1,1,6,319.0,1.0,1005,0,1,0,2,2749,1,3,3,0,11050,4,3,0,20,3,0.0,2,0,7,12,0,5,5,2,0,1,3,4,,8,288,6,1005.0,0,1956,1956,2006,1.0,0.0,55,55,1005,1,0,1,0,77.82101167315176
1289,1056,0,0,3,0,3,3,144.0,912.0,4,1,1.0,0.0,3,0.0,1,2,2,0,4,0,4,3,6,6,0,1,1,6,300.0,1.0,1056,1,1,2,2,2750,1,3,0,0,13600,4,3,0,20,3,0.0,2,650,11,12,0,6,5,2,0,1,1,4,,8,0,6,1056.0,0,1955,1955,2006,2.0,1.0,56,56,1056,1,0,1,0,77.82101167315176
1290,884,0,0,2,0,3,3,741.0,0.0,4,5,1.0,0.0,3,143.0,1,2,2,0,4,0,4,3,8,8,0,1,1,6,270.0,1.0,884,0,1,0,2,2751,1,3,3,0,15428,4,3,0,20,3,0.0,2,0,6,12,0,6,5,2,0,1,3,4,,8,195,4,884.0,0,1951,1991,2006,2.0,0.0,60,20,884,1,0,1,0,77.82101167315176
1291,2039,0,0,3,0,3,3,0.0,0.0,5,5,1.0,0.0,3,929.0,1,2,2,0,4,90,4,2,3,3,3,1,1,2,791.0,3.0,2039,1,1,0,2,2752,1,3,3,0,21299,4,3,0,30,3,0.0,2,0,12,12,0,5,7,2,0,6,3,0,,0,0,7,929.0,0,1941,1963,2006,2.0,1.0,70,48,2039,0,0,1,0,77.82101167315176
1292,1384,0,323,2,0,3,3,494.0,0.0,4,5,1.0,0.0,3,521.0,1,2,2,0,4,0,4,3,13,13,0,1,1,2,896.0,2.0,1384,0,1,2,2,2753,1,3,3,0,13300,4,3,0,20,3,0.0,2,400,6,12,0,5,5,2,0,1,3,4,,8,0,6,1015.0,75,1956,2001,2006,2.0,0.0,55,10,1384,1,0,1,0,77.82101167315176
1293,1392,1248,0,5,1,3,2,1018.0,0.0,2,5,2.0,0.0,3,1153.0,1,0,2,0,4,148,1,3,8,8,1,1,2,0,1008.0,3.0,2640,1,1,4,0,2754,1,3,3,0,22136,4,3,0,190,3,0.0,2,0,7,17,48,5,5,0,0,1,1,4,,8,0,10,2171.0,631,1925,1975,2006,4.0,1.0,86,36,2640,1,1,1,0,66.14785992217898
1294,900,412,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,784.0,1,2,2,0,0,0,4,3,12,13,0,1,1,6,649.0,2.0,1312,1,1,0,0,2755,1,3,3,0,7500,4,3,0,50,3,0.0,2,0,10,12,28,6,6,2,0,1,1,4,,8,0,6,784.0,0,1947,1950,2006,1.0,1.0,64,61,1312,0,1,1,0,77.82101167315176
1295,713,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,3,713.0,1,2,2,0,4,161,2,3,12,13,0,2,1,6,371.0,1.0,713,0,1,0,2,2756,1,2,3,0,10410,4,3,0,30,3,0.0,2,0,10,17,75,8,3,0,0,1,1,4,,8,0,5,713.0,0,1930,2001,2006,1.0,0.0,81,10,713,0,0,1,0,66.14785992217898
1296,715,0,0,2,0,3,2,0.0,0.0,5,5,0.0,0.0,3,715.0,0,0,2,0,2,75,1,3,13,14,0,1,1,6,660.0,2.0,715,0,1,1,2,2757,1,3,3,0,10914,4,3,0,30,3,0.0,2,0,8,12,0,3,3,0,0,1,3,4,,8,112,4,715.0,0,1929,1950,2006,1.0,0.0,82,61,715,0,0,1,0,77.82101167315176
1297,448,272,0,1,0,0,3,0.0,0.0,5,5,0.0,0.0,1,448.0,1,2,2,0,4,70,2,3,8,8,0,0,1,6,280.0,1.0,720,0,1,0,0,2758,1,1,3,0,7008,0,3,0,50,3,0.0,2,0,3,17,0,8,4,2,0,1,1,4,,8,0,5,448.0,0,1900,1998,2006,1.0,0.0,111,13,720,0,1,1,0,66.14785992217898
1298,774,821,0,3,0,3,3,338.0,0.0,4,5,0.0,0.0,3,325.0,1,2,2,0,4,231,0,3,8,8,1,1,2,6,528.0,2.0,1595,0,1,0,5,2759,1,3,3,0,7200,4,3,0,70,3,0.0,2,0,4,17,0,8,6,2,0,1,1,4,,8,0,7,663.0,49,1915,1950,2006,2.0,0.0,96,61,1595,1,1,1,0,66.14785992217898
1299,981,779,0,4,0,3,3,0.0,0.0,5,5,0.0,0.0,1,1077.0,1,2,2,0,0,96,4,3,12,13,1,0,1,6,648.0,2.0,1760,1,1,4,0,2760,1,3,3,0,10818,4,3,0,50,3,0.0,2,0,2,17,0,4,4,2,0,1,1,0,,0,0,7,1077.0,120,1910,1950,2006,1.0,1.0,101,61,1760,0,1,1,0,66.14785992217898
1300,1146,0,0,3,0,3,0,580.0,0.0,0,5,0.0,1.0,3,503.0,1,2,2,0,4,0,4,3,6,6,1,1,1,6,294.0,1.0,1146,0,1,4,7,2761,1,3,3,0,10184,4,3,0,80,3,379.0,1,0,6,12,75,5,6,2,0,1,1,4,,8,0,6,1083.0,345,1963,1963,2006,1.0,1.0,48,48,1146,1,0,1,0,77.82101167315176
1301,1207,0,0,3,0,3,3,701.0,0.0,0,5,0.0,0.0,3,434.0,1,2,2,0,4,0,4,3,6,6,0,1,1,6,264.0,1.0,1207,1,1,0,2,2762,1,3,3,0,9510,4,3,0,20,3,161.0,0,0,5,12,240,5,6,2,0,1,1,4,,8,0,6,1135.0,0,1962,1985,2006,1.0,1.0,49,26,1207,1,0,1,0,77.82101167315176
1302,1773,0,0,3,0,3,3,913.0,0.0,4,5,1.0,0.0,3,400.0,1,3,2,0,4,0,4,3,6,6,2,1,2,3,418.0,2.0,1773,0,1,4,2,2763,1,3,3,0,10800,4,3,0,20,3,104.0,1,0,8,12,98,6,6,2,0,1,1,4,,8,144,6,1313.0,355,1961,1992,2006,3.0,0.0,50,19,1773,1,0,1,0,77.82101167315176
1303,1472,0,0,2,0,4,4,0.0,0.0,6,6,0.0,0.0,4,0.0,1,3,2,0,0,0,4,3,9,10,1,3,2,6,484.0,2.0,1472,0,1,2,2,2764,1,2,3,0,11650,0,3,0,20,3,58.0,0,0,6,12,68,5,7,2,0,1,3,4,,8,227,5,0.0,0,1959,1959,2006,2.0,0.0,52,52,1472,0,0,1,0,77.82101167315176
1304,1900,548,0,3,0,3,1,636.0,0.0,0,5,1.0,0.0,3,802.0,1,2,2,0,4,0,4,3,9,10,2,1,3,6,441.0,2.0,2448,0,1,4,5,2765,1,3,1,0,18275,4,0,0,60,3,0.0,2,0,9,12,102,8,7,2,0,1,1,4,,8,0,9,1438.0,520,1962,1998,2006,4.0,0.0,49,13,2448,1,1,1,0,77.82101167315176
1305,910,611,0,3,0,3,3,455.0,0.0,4,5,0.0,0.0,3,455.0,1,2,2,0,4,168,4,3,2,14,0,1,1,3,597.0,1.0,1521,1,1,2,0,2766,1,2,3,0,12144,4,3,0,50,3,0.0,2,0,9,12,0,6,4,2,0,1,1,4,,8,0,6,910.0,199,1950,1950,2006,1.0,1.0,61,61,1521,1,1,1,0,77.82101167315176
1306,1040,0,0,2,2,4,4,0.0,0.0,6,6,0.0,0.0,4,0.0,0,2,2,0,1,0,4,3,3,11,0,3,2,6,400.0,2.0,1040,0,5,1,2,2767,2,3,3,0,8544,0,3,0,90,3,0.0,2,0,12,12,0,4,3,2,0,1,1,4,,8,0,6,0.0,0,1950,1950,2006,2.0,0.0,61,61,1040,0,0,1,0,77.82101167315176
1307,1556,0,0,4,2,0,3,0.0,0.0,5,5,0.0,0.0,3,1556.0,1,2,2,0,4,0,4,3,3,3,0,1,2,6,0.0,0.0,1556,0,1,4,2,2768,2,3,3,0,8512,0,3,0,90,3,0.0,2,0,9,12,0,5,5,2,0,1,3,4,,8,0,8,1556.0,0,1960,1960,2006,2.0,0.0,51,51,1556,0,0,0,0,77.82101167315176
1308,1150,0,0,3,0,3,3,781.0,0.0,2,5,0.0,0.0,3,369.0,1,2,2,0,4,0,4,3,3,3,0,1,1,6,288.0,1.0,1150,0,1,4,2,2769,1,3,3,0,7000,4,3,0,20,3,0.0,2,0,7,12,0,4,5,2,0,1,3,4,,8,162,6,1150.0,0,1961,1961,2006,1.0,0.0,50,50,1150,1,0,1,0,77.82101167315176
1309,1045,0,0,3,0,3,3,809.0,0.0,3,5,1.0,0.0,3,236.0,1,0,2,0,4,0,4,3,13,14,0,1,1,6,528.0,2.0,1045,0,1,2,2,2770,1,3,3,0,7400,0,3,0,20,3,0.0,2,0,3,12,0,6,7,2,0,1,1,4,,8,0,6,1045.0,0,1962,1962,2006,2.0,0.0,49,49,1045,1,0,1,0,77.82101167315176
1310,864,0,0,3,0,3,3,468.0,0.0,1,5,0.0,1.0,3,396.0,1,0,2,0,4,0,4,3,13,14,0,1,1,6,336.0,1.0,864,0,1,2,2,2771,1,3,3,0,7000,4,3,0,20,3,0.0,2,0,2,12,0,6,5,2,0,1,1,4,,8,0,5,864.0,0,1962,1962,2006,1.0,1.0,49,49,864,1,0,1,0,77.82101167315176
1311,1025,0,0,3,1,3,0,953.0,0.0,0,5,1.0,0.0,3,72.0,1,0,2,0,4,0,4,3,8,8,0,1,1,6,0.0,0.0,1025,0,1,4,6,2772,1,3,3,0,7000,4,3,0,190,3,0.0,2,0,3,12,80,5,5,2,0,1,1,4,,8,0,6,1025.0,96,1962,1962,2006,2.0,0.0,49,49,1025,1,0,0,0,77.82101167315176
1312,1007,1007,0,5,0,3,3,0.0,0.0,5,5,0.0,0.0,1,716.0,1,2,2,0,0,167,2,2,5,5,0,2,2,6,624.0,2.0,2014,0,1,0,5,2773,1,3,3,0,9856,0,3,0,70,4,0.0,2,0,6,17,72,8,5,2,0,1,3,4,,8,0,8,716.0,0,1900,2005,2006,2.0,0.0,111,6,2014,0,1,1,0,66.14785992217898
1313,1226,442,0,3,0,3,3,276.0,0.0,4,5,1.0,0.0,3,936.0,1,2,2,0,0,140,4,3,8,8,0,1,1,6,240.0,1.0,1668,0,1,2,0,2774,1,3,3,0,9600,4,3,0,50,4,264.0,3,0,5,17,0,6,5,2,0,1,1,4,,8,0,6,1212.0,0,1948,1950,2006,2.0,0.0,63,61,1668,1,1,1,0,66.14785992217898
1314,1147,510,0,4,0,0,3,284.0,0.0,3,5,0.0,0.0,3,863.0,0,2,2,0,4,0,4,3,13,14,1,2,1,6,162.0,1.0,1657,0,1,4,0,2775,1,1,3,0,5520,0,3,0,50,4,0.0,2,0,7,17,0,6,4,0,0,1,1,4,,8,0,9,1147.0,0,1920,1980,2006,1.0,0.0,91,31,1657,1,1,1,0,66.14785992217898
1315,940,476,0,3,0,3,3,381.0,0.0,4,5,0.0,1.0,3,399.0,1,2,2,0,4,0,4,3,13,14,0,0,1,6,400.0,2.0,1416,0,1,0,0,2776,1,2,3,0,9600,4,3,0,50,4,0.0,2,0,6,17,24,8,6,2,0,1,1,4,,8,0,7,780.0,0,1900,2004,2006,1.0,1.0,111,7,1416,1,1,1,0,66.14785992217898
1316,848,580,0,4,0,3,3,208.0,0.0,4,5,1.0,0.0,3,504.0,1,2,2,0,4,84,4,3,0,14,0,4,1,6,576.0,2.0,1428,0,1,2,5,2777,1,3,3,0,6451,4,3,0,70,4,0.0,2,0,5,17,0,7,7,2,0,1,1,4,,8,0,7,712.0,264,1900,1970,2006,2.0,0.0,111,41,1428,1,1,1,0,66.14785992217898
1317,502,502,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,3,502.0,0,2,2,0,4,68,4,3,13,14,1,0,1,6,200.0,1.0,1004,0,1,4,5,2778,1,2,3,0,3960,4,3,0,70,4,0.0,2,0,7,17,0,8,7,0,0,1,1,4,,8,0,5,502.0,280,1930,1950,2006,1.0,0.0,81,61,1004,0,1,1,0,66.14785992217898
1318,1084,867,0,4,1,3,3,0.0,0.0,5,5,0.0,0.0,3,938.0,0,2,2,0,4,28,4,2,8,8,0,2,2,6,576.0,2.0,1951,0,1,2,0,2779,2,1,3,0,7745,4,3,0,190,4,0.0,2,0,4,17,6,6,4,1,0,1,1,4,,8,0,9,938.0,0,1900,1950,2006,2.0,0.0,111,61,1951,0,1,1,0,66.14785992217898
1319,1032,0,0,2,0,0,3,143.0,72.0,1,4,0.0,0.0,3,817.0,0,2,2,0,0,112,4,3,8,8,0,0,1,6,280.0,1.0,1032,0,1,2,2,2780,1,3,3,0,7741,4,3,0,30,4,0.0,2,0,6,17,0,5,6,2,0,1,1,0,,0,0,5,1032.0,0,1924,1950,2006,1.0,0.0,87,61,1032,1,0,1,0,66.14785992217898
1320,844,0,0,2,0,0,3,0.0,0.0,5,5,0.0,0.0,3,844.0,1,2,2,0,4,123,4,3,8,12,0,0,1,6,216.0,1.0,844,0,1,4,2,2781,1,3,3,0,5633,4,3,0,30,4,0.0,2,0,7,17,81,7,5,0,0,1,1,4,,8,0,5,844.0,50,1925,1950,2006,1.0,0.0,86,61,844,0,0,1,0,66.14785992217898
1321,864,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,3,576.0,1,2,2,0,4,0,4,3,8,8,0,1,1,6,528.0,1.0,864,0,1,0,2,2782,1,3,3,0,7200,4,3,0,20,4,0.0,2,0,8,17,0,5,4,2,0,1,1,4,,0,115,5,576.0,0,1950,1950,2006,1.0,0.0,61,61,864,0,0,1,0,66.14785992217898
1322,714,662,0,2,0,0,2,0.0,0.0,5,5,0.0,0.0,3,738.0,1,2,2,0,0,104,4,3,8,8,0,0,1,6,216.0,1.0,1376,0,1,2,5,2783,1,3,3,1,7614,4,3,0,70,4,0.0,2,0,3,17,0,5,3,0,0,1,1,4,,8,225,7,738.0,0,1905,1950,2006,1.0,0.0,106,61,1376,0,1,1,0,66.14785992217898
1323,960,0,0,3,1,3,0,576.0,0.0,2,5,1.0,0.0,3,384.0,1,2,2,0,0,0,4,3,13,14,0,1,1,6,576.0,2.0,960,0,1,4,2,2784,1,3,3,0,6000,4,3,0,190,4,0.0,2,0,6,17,0,7,5,2,0,1,3,4,,8,0,5,960.0,0,1955,1955,2006,2.0,0.0,56,56,960,1,0,1,0,66.14785992217898
1324,816,750,0,5,0,3,3,0.0,0.0,5,5,0.0,0.0,3,816.0,1,2,2,0,4,296,2,3,8,8,0,2,1,6,450.0,2.0,1566,1,1,0,0,2785,1,2,3,0,6000,4,3,0,50,4,145.0,1,0,8,17,0,7,5,2,0,1,1,4,,8,0,7,816.0,24,1924,1950,2006,1.0,1.0,87,61,1566,0,1,1,0,66.14785992217898
1325,492,0,0,1,0,3,3,416.0,0.0,3,5,1.0,0.0,1,76.0,1,2,2,0,4,78,4,3,0,0,0,0,1,6,200.0,1.0,492,0,1,4,2,2786,1,3,3,0,7830,4,3,0,30,4,0.0,2,0,6,17,0,5,3,0,0,1,1,4,,8,0,3,492.0,0,1921,1950,2006,2.0,0.0,90,61,492,1,0,1,0,66.14785992217898
1326,885,297,0,3,0,3,3,310.0,0.0,4,5,0.0,0.0,1,460.0,1,2,2,0,4,0,4,3,12,13,0,1,1,6,378.0,1.0,1182,1,1,4,0,2787,1,3,3,0,9576,4,3,0,50,4,0.0,2,0,5,17,0,7,6,2,0,1,1,4,,8,0,5,770.0,0,1945,1950,2006,1.0,1.0,66,61,1182,1,1,1,0,66.14785992217898
1327,840,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,3,798.0,1,2,2,0,4,0,4,3,13,14,0,2,1,6,250.0,1.0,840,0,1,2,2,2788,1,1,3,0,5747,4,3,0,30,4,0.0,2,0,6,17,0,4,3,0,0,1,1,4,,8,0,5,798.0,112,1920,1950,2006,1.0,0.0,91,61,840,0,0,1,0,66.14785992217898
1328,1226,878,0,5,0,3,3,0.0,0.0,5,5,0.0,0.0,3,1226.0,1,2,2,0,4,88,4,3,13,14,0,0,2,6,432.0,2.0,2104,0,1,0,4,2789,1,3,3,0,6300,0,3,0,75,4,0.0,2,0,7,17,341,6,7,1,0,1,1,4,,8,0,9,1226.0,0,1910,2005,2006,2.0,0.0,101,6,2104,0,1,1,0,66.14785992217898
1329,624,624,0,2,2,3,3,0.0,0.0,5,5,0.0,0.0,3,624.0,0,2,2,0,0,256,4,3,13,14,0,2,2,6,0.0,0.0,1248,0,1,2,5,2790,2,3,3,0,5976,4,3,0,90,4,0.0,2,0,12,17,130,7,5,0,0,1,3,4,,8,0,8,624.0,0,1920,1950,2006,2.0,0.0,91,61,1248,0,1,0,0,66.14785992217898
1330,960,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,960.0,1,2,2,0,4,0,4,3,6,6,0,1,1,6,624.0,2.0,960,0,1,0,2,2791,1,3,3,0,9750,4,3,0,20,4,0.0,2,4500,7,17,0,5,5,2,0,1,3,4,,8,0,5,960.0,0,1958,1958,2006,1.0,0.0,53,53,960,0,0,1,0,66.14785992217898
