,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,DataType,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,TotFullBath,TotHalfBath,HouseAge,YrSinceRemod,TotSF,HasBasement,Has2Floor,HasGarage,HasPool,SalePriceLog,NewNeighborhood
1355,1222,698,0,4,0,3,3,0.0,0.0,5,5,0.0,0.0,3,570.0,1,2,2,1,4,0,4,3,8,8,1,1,3,6,487.0,2.0,1920,0,1,2,7,1356,1,2,3,0,10192,4,0,0,80,3,143.0,1,0,9,14,98,6,7,2,0,1,1,4,170000.0,8,0,8,570.0,0,1968,1992,2006,3.0,0.0,43,19,1920,0,1,1,0,12.043553716032399,101.66759310728182
1356,892,0,0,3,0,3,3,340.0,0.0,4,5,0.0,0.0,3,524.0,1,2,2,1,4,0,4,3,6,6,0,1,1,6,264.0,1.0,892,0,1,4,2,1357,1,3,3,0,9477,0,3,0,20,3,65.0,1,0,10,12,0,5,5,2,0,1,1,4,110000.0,8,0,5,864.0,0,1966,1966,2008,1.0,0.0,45,45,892,1,0,1,0,11.608235644774552,77.82101167315176
1357,1078,0,0,3,0,3,3,734.0,0.0,2,5,1.0,0.0,3,344.0,1,2,2,1,4,0,4,3,12,13,1,1,1,6,500.0,2.0,1078,1,1,0,2,1358,1,3,3,0,12537,1,0,0,20,3,0.0,2,0,4,12,0,6,5,2,0,1,1,4,149900.0,8,0,6,1078.0,0,1971,2008,2010,2.0,1.0,40,3,1078,1,0,1,0,11.917723684090689,77.82101167315176
1358,769,804,0,3,3,3,3,378.0,0.0,2,5,0.0,0.0,2,378.0,1,2,2,1,4,0,4,2,8,8,0,2,2,6,440.0,2.0,1573,1,1,0,5,1359,1,2,3,0,2117,4,3,0,160,1,216.0,1,0,6,21,32,5,6,2,0,1,1,4,177500.0,8,0,5,756.0,0,2000,2000,2010,2.0,1.0,11,11,1573,1,1,1,0,12.086725887897607,125.34741523068371
1359,1980,0,0,3,0,3,0,1447.0,0.0,2,5,1.0,0.0,0,533.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,770.0,3.0,1980,0,1,0,2,1360,1,0,3,0,16737,3,3,0,20,3,66.0,1,0,9,16,45,5,9,2,0,1,3,4,315000.0,8,0,8,1980.0,194,2004,2005,2006,3.0,0.0,7,6,1980,1,0,1,0,12.66032791780777,175.09727626459144
1360,990,1611,0,4,0,0,3,0.0,0.0,5,5,0.0,0.0,3,612.0,1,1,2,1,4,301,4,3,8,14,0,0,3,6,621.0,2.0,2601,1,1,0,5,1361,1,3,3,0,9842,4,3,0,70,3,0.0,2,0,5,18,0,6,5,2,0,1,1,4,189000.0,8,0,8,612.0,183,1921,1998,2008,3.0,1.0,90,13,2601,0,1,1,0,12.14950229404178,77.54307948860479
1361,1530,0,0,3,0,3,0,1274.0,0.0,0,5,1.0,0.0,0,256.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,430.0,2.0,1530,0,1,0,2,1362,1,2,2,1,16158,4,0,0,20,3,16.0,3,0,6,22,36,5,7,2,0,1,3,4,260000.0,8,0,7,1530.0,168,2005,2005,2009,3.0,0.0,6,6,1530,1,0,1,0,12.468436909997665,154.53029460811564
1362,1281,457,0,4,0,0,3,0.0,0.0,5,5,0.0,0.0,3,715.0,1,1,2,1,4,0,2,3,12,13,1,0,2,6,368.0,1.0,1738,0,1,2,0,1363,1,3,3,0,12513,2,0,0,50,3,0.0,2,0,6,12,0,4,4,2,0,1,1,4,104900.0,8,0,7,715.0,55,1920,2007,2009,2.0,0.0,91,4,1738,0,1,1,0,11.560762794384388,77.82101167315176
1363,616,796,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,616.0,1,2,2,1,4,0,4,3,12,13,1,2,2,6,432.0,2.0,1412,1,1,0,5,1364,1,2,3,0,8499,4,0,0,60,3,0.0,2,0,3,8,36,5,6,2,0,1,1,5,156932.0,6,0,6,616.0,0,2006,2007,2007,2.0,1.0,5,4,1412,0,1,1,0,11.963567869487337,100.61145080600333
1364,520,600,0,2,4,3,3,0.0,0.0,5,5,0.0,0.0,2,600.0,1,2,2,1,4,0,4,2,8,8,0,2,2,6,480.0,2.0,1200,1,1,0,5,1365,1,2,3,0,3180,4,3,80,160,1,0.0,2,0,4,21,166,5,7,2,0,1,1,0,144152.0,8,0,4,600.0,0,2005,2005,2006,2.0,1.0,6,6,1120,0,1,1,0,11.87862357740665,125.34741523068371
1365,814,860,0,3,0,3,3,533.0,0.0,2,5,1.0,0.0,2,281.0,1,2,2,1,4,0,4,2,12,13,0,2,2,6,663.0,2.0,1674,1,1,0,5,1366,1,2,3,0,7500,4,3,0,60,1,0.0,2,0,1,21,96,5,7,2,0,1,1,4,216000.0,8,0,7,814.0,0,2000,2000,2010,3.0,1.0,11,11,1674,1,1,1,0,12.283033686666302,125.34741523068371
1366,882,908,0,3,0,3,3,633.0,0.0,2,5,1.0,0.0,2,240.0,1,2,2,1,4,0,4,2,12,13,0,2,2,6,588.0,2.0,1790,1,1,0,5,1367,1,2,3,0,9179,4,0,0,60,3,158.0,1,0,6,5,88,5,7,2,0,1,1,0,193000.0,8,0,7,873.0,0,1999,1999,2008,3.0,1.0,12,12,1790,1,1,1,0,12.170445467887022,109.61645358532519
1367,925,550,0,4,4,3,3,548.0,173.0,0,4,0.0,0.0,3,36.0,1,2,2,1,4,0,4,3,5,5,1,2,2,6,336.0,1.0,1475,0,1,0,5,1368,1,3,3,0,2665,4,3,0,160,4,0.0,2,0,7,10,26,6,5,2,0,1,1,4,127000.0,8,0,6,757.0,104,1977,1977,2006,2.0,0.0,34,34,1475,1,1,1,0,11.751942365440728,48.91606448026681
1368,848,0,0,1,4,3,0,685.0,0.0,2,5,1.0,0.0,2,163.0,1,2,2,1,4,0,4,2,12,13,0,2,1,6,420.0,2.0,848,0,1,0,2,1369,1,2,3,0,4435,4,3,0,120,4,170.0,1,0,6,5,0,5,6,2,0,1,1,4,144000.0,8,0,4,848.0,140,2003,2004,2009,2.0,0.0,8,7,848,1,0,1,0,11.877568578558138,109.61645358532519
1369,1668,0,0,3,0,3,0,370.0,972.0,1,2,1.0,0.0,2,315.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,502.0,2.0,1668,0,1,0,2,1370,1,2,3,0,10635,2,1,0,20,3,171.0,1,0,5,5,262,5,8,2,0,1,3,4,232000.0,8,0,8,1657.0,0,2003,2003,2010,3.0,0.0,8,8,1668,1,0,1,0,12.354492650648448,109.61645358532519
1370,840,534,0,2,0,3,3,315.0,105.0,0,4,0.0,0.0,3,420.0,1,0,2,1,4,198,4,1,4,4,0,2,1,6,338.0,1.0,1374,0,1,0,0,1371,1,3,3,0,5400,0,3,0,50,3,0.0,2,0,10,17,0,6,4,2,0,1,1,4,105000.0,8,0,6,840.0,0,1920,1950,2009,1.0,0.0,91,61,1374,1,1,1,0,11.56171562913966,66.14785992217898
1371,1661,0,0,3,0,3,0,831.0,0.0,1,5,1.0,0.0,3,161.0,1,2,2,1,4,0,4,3,0,0,1,1,1,6,377.0,1.0,1661,0,1,2,7,1372,1,2,3,0,9600,4,3,0,80,3,0.0,2,0,10,12,28,6,6,2,0,1,3,4,165500.0,8,178,8,992.0,0,1955,1996,2008,2.0,0.0,56,15,1661,1,0,1,0,12.016726473799254,77.82101167315176
1372,1108,989,0,3,0,3,0,975.0,0.0,2,5,1.0,0.0,2,133.0,1,2,2,1,4,0,4,3,12,13,1,2,2,6,583.0,2.0,2097,1,1,0,5,1373,1,2,3,0,9750,0,3,0,60,3,0.0,2,0,6,5,170,6,7,2,0,1,1,4,274300.0,8,0,8,1108.0,253,1998,1998,2006,3.0,1.0,13,13,2097,1,1,1,0,12.521977676925694,109.61645358532519
1373,2633,0,0,2,0,3,1,1282.0,0.0,2,5,1.0,0.0,0,1351.0,1,2,2,1,4,0,4,0,12,13,2,2,2,6,804.0,3.0,2633,1,1,0,2,1374,1,0,3,0,11400,4,3,0,20,3,705.0,1,0,3,15,140,5,10,2,0,1,3,4,466500.0,8,0,8,2633.0,314,2001,2002,2007,3.0,1.0,10,9,2633,1,0,1,0,13.053013299269535,167.59310728182325
1374,1026,932,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1026.0,1,2,2,1,4,0,4,2,5,5,1,2,2,6,936.0,3.0,1958,1,1,0,5,1375,1,2,3,0,10625,4,3,0,60,1,0.0,2,0,7,21,210,5,7,2,0,1,1,4,250000.0,8,0,9,1026.0,154,2005,2005,2008,2.0,1.0,6,6,1958,0,1,1,0,12.429216196844383,125.34741523068371
1375,1571,0,0,3,0,3,1,0.0,0.0,5,5,0.0,0.0,2,1571.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,722.0,3.0,1571,0,1,0,2,1376,1,2,1,0,10991,4,0,0,20,3,80.0,1,0,12,23,36,5,8,2,0,1,1,5,239000.0,6,0,7,1571.0,100,2007,2007,2007,2.0,0.0,4,4,1571,0,0,1,0,12.384218830913648,127.00111172873818
1376,790,0,0,2,0,3,2,384.0,0.0,4,5,0.0,0.0,2,384.0,0,2,2,1,4,0,4,3,13,14,0,0,1,6,160.0,1.0,790,0,1,4,2,1377,1,3,0,0,6292,4,3,0,30,3,0.0,2,0,4,18,141,5,6,2,0,1,1,4,91000.0,8,0,4,768.0,0,1930,1950,2008,1.0,0.0,81,61,790,1,0,1,0,11.418614785498987,77.54307948860479
1377,984,620,0,3,0,3,3,408.0,420.0,3,1,0.0,0.0,3,156.0,1,2,2,1,4,0,4,3,13,14,0,1,2,3,660.0,2.0,1604,0,1,0,0,1378,1,3,3,0,10998,4,3,0,50,3,0.0,2,0,7,7,68,5,5,2,0,1,1,4,117000.0,8,0,6,984.0,0,1941,1960,2009,2.0,0.0,70,51,1604,1,1,1,0,11.669929213779893,67.67648693718733
1378,483,504,0,2,3,0,3,309.0,0.0,1,5,0.0,0.0,3,174.0,1,2,2,1,4,0,4,3,6,6,0,1,1,6,264.0,1.0,987,1,1,4,5,1379,1,3,3,0,1953,4,3,0,160,4,408.0,1,0,6,2,0,5,6,2,0,1,1,4,83000.0,8,0,5,483.0,72,1973,1973,2006,1.0,1.0,38,38,987,1,1,1,0,11.326595886778735,58.92162312395776
1379,754,640,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,384.0,1,2,2,1,4,0,4,3,12,13,0,2,2,6,400.0,2.0,1394,1,1,2,7,1380,1,2,3,0,9735,4,3,0,80,3,0.0,2,0,5,23,0,5,5,2,0,1,1,4,167500.0,8,0,7,384.0,100,2006,2007,2008,2.0,1.0,5,4,1394,0,1,1,0,12.028738630247258,127.00111172873818
1380,864,0,0,2,0,0,3,203.0,0.0,4,5,1.0,0.0,3,661.0,0,2,2,1,1,96,1,3,11,12,0,0,1,6,200.0,1.0,864,0,1,4,2,1381,1,3,3,0,8212,4,3,0,30,3,0.0,2,0,6,7,0,3,3,2,0,1,1,4,58500.0,8,0,5,864.0,0,1914,1950,2010,2.0,0.0,97,61,864,1,0,1,0,10.976782033219948,67.67648693718733
1381,2117,0,0,4,0,3,2,865.0,0.0,1,5,0.0,0.0,3,340.0,1,2,2,1,4,0,4,3,3,10,2,1,2,6,550.0,2.0,2117,1,1,0,2,1382,1,3,3,0,12925,0,0,0,20,3,0.0,2,0,5,12,42,7,6,2,0,1,1,4,237500.0,8,0,7,1205.0,0,1970,1970,2008,2.0,1.0,41,41,2117,1,0,1,0,12.377922902456833,77.82101167315176
1382,998,764,0,4,0,3,3,0.0,0.0,5,5,1.0,0.0,1,596.0,1,2,2,1,4,221,4,3,13,14,0,0,1,6,576.0,2.0,1762,1,1,0,5,1383,1,2,3,0,7200,0,3,0,70,4,0.0,2,0,10,17,0,7,7,0,0,1,3,4,157000.0,8,0,8,596.0,36,1920,1950,2006,2.0,1.0,91,61,1762,0,1,1,0,11.964001084330445,66.14785992217898
1383,1416,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,816.0,1,2,2,1,4,112,2,3,13,14,0,0,2,6,576.0,2.0,1416,0,1,0,2,1384,1,2,3,0,25339,4,3,0,30,3,0.0,2,0,8,19,0,7,5,0,0,1,1,4,112000.0,8,0,7,816.0,0,1918,2007,2007,2.0,0.0,93,4,1416,0,0,1,0,11.626254150277232,75.04168982768205
1384,698,560,0,2,0,3,2,204.0,0.0,4,5,0.0,0.0,3,356.0,1,2,2,1,4,0,4,3,14,15,0,0,1,6,280.0,1.0,1258,0,1,4,0,1385,1,3,3,0,9060,4,3,0,50,3,0.0,2,0,10,7,0,5,6,1,0,1,1,4,105000.0,8,0,6,560.0,0,1939,1950,2009,1.0,0.0,72,61,1258,1,1,1,0,11.56171562913966,67.67648693718733
1385,796,358,0,3,0,3,3,735.0,0.0,1,5,1.0,0.0,3,61.0,1,2,2,1,4,0,2,3,12,13,0,0,1,6,240.0,1.0,1154,0,1,2,0,1386,1,2,3,0,5436,4,3,0,50,4,0.0,2,0,5,9,96,8,4,0,0,1,1,4,125500.0,8,0,7,796.0,0,1922,2007,2010,2.0,0.0,89,4,1154,1,1,1,0,11.740061037553975,57.25403001667593
1386,1392,1392,0,5,0,3,3,790.0,469.0,1,3,1.0,0.0,2,133.0,1,6,2,1,4,0,4,3,9,10,2,1,3,6,564.0,2.0,2784,1,1,4,5,1387,1,2,3,0,16692,4,0,0,60,3,184.0,1,2000,7,14,112,5,7,2,519,1,1,4,250000.0,8,440,12,1392.0,0,1978,1978,2006,4.0,1.0,33,33,2784,1,1,1,1,12.429216196844383,101.66759310728182
1387,1664,862,0,5,0,3,3,168.0,546.0,4,3,0.0,0.0,3,0.0,0,0,2,1,4,0,2,3,11,12,1,0,2,6,216.0,1.0,2526,0,2,4,0,1388,1,2,3,0,8520,4,3,0,50,4,0.0,2,0,8,17,15,7,6,2,0,1,1,3,136000.0,1,0,10,714.0,88,1916,1950,2007,2.0,0.0,95,61,2526,1,1,1,0,11.820410164718188,66.14785992217898
1388,1746,0,0,3,0,3,1,1320.0,0.0,2,5,1.0,0.0,0,426.0,1,2,2,1,4,0,4,0,12,13,2,2,2,6,758.0,3.0,1746,0,1,0,2,1389,1,0,1,0,14892,1,0,0,20,3,160.0,3,0,10,8,39,5,9,2,0,1,1,4,377500.0,8,0,7,1746.0,201,2006,2007,2009,3.0,0.0,5,4,1746,1,0,1,0,12.841325847671216,100.61145080600333
1389,869,349,0,3,0,1,3,375.0,0.0,0,5,0.0,1.0,3,360.0,1,2,2,1,4,0,2,3,13,14,1,0,1,6,440.0,2.0,1218,0,1,0,0,1390,1,3,3,0,6000,4,3,0,50,4,0.0,2,0,3,3,0,6,6,2,0,1,1,4,131000.0,8,0,6,735.0,0,1941,1950,2007,1.0,1.0,70,61,1218,1,1,1,0,11.782952602183288,69.09394107837687
1390,1525,0,0,3,0,3,0,1400.0,0.0,2,5,1.0,0.0,2,125.0,1,2,2,1,4,0,4,2,12,13,0,2,2,6,541.0,2.0,1525,0,1,0,2,1391,1,2,3,0,9100,4,3,0,20,3,244.0,1,0,9,5,36,5,7,2,0,1,1,4,235000.0,8,0,6,1525.0,219,2000,2000,2006,3.0,0.0,11,11,1525,1,0,1,0,12.367340793126296,109.61645358532519
1391,1584,0,0,4,2,3,3,0.0,0.0,5,5,0.0,0.0,3,1584.0,1,2,2,1,4,0,4,3,9,10,0,1,2,4,792.0,3.0,1584,0,1,4,2,1392,2,3,3,0,8944,4,3,0,90,3,0.0,2,0,4,12,152,5,5,2,0,1,1,4,124000.0,8,0,8,1584.0,0,1967,1967,2009,2.0,0.0,44,44,1584,0,0,1,0,11.728036844587175,77.82101167315176
1392,900,0,0,3,0,3,0,769.0,0.0,0,5,1.0,0.0,3,95.0,1,2,2,1,4,0,4,3,6,6,1,1,1,6,288.0,1.0,900,0,1,4,6,1393,1,3,3,0,7838,4,3,0,85,3,0.0,2,0,12,12,144,5,5,2,0,1,1,4,123000.0,8,0,6,864.0,175,1967,1967,2006,2.0,0.0,44,44,900,1,0,1,0,11.719939634354555,77.82101167315176
1393,1221,691,0,3,1,3,3,0.0,0.0,5,5,0.0,0.0,1,482.0,0,2,2,1,4,212,4,3,13,14,1,0,2,6,672.0,2.0,1912,0,1,0,0,1394,2,3,3,0,10800,4,3,0,190,4,0.0,2,0,4,17,25,7,6,2,0,1,1,4,163000.0,8,0,7,482.0,0,1905,2000,2008,2.0,0.0,106,11,1912,0,1,1,0,12.0015054797889,66.14785992217898
1394,1500,0,0,2,4,3,0,1070.0,0.0,2,5,1.0,0.0,2,286.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,648.0,3.0,1500,0,1,0,2,1395,1,2,3,0,4045,4,3,0,120,3,45.0,1,0,10,0,20,5,7,2,0,1,3,5,246578.0,6,0,6,1356.0,161,2006,2006,2006,3.0,0.0,5,5,1500,1,0,1,0,12.415433652431746,106.17009449694275
1395,1133,1349,0,4,0,1,1,0.0,0.0,5,5,0.0,0.0,2,1094.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,642.0,3.0,2482,1,1,0,5,1396,1,2,3,0,12665,4,0,0,60,3,245.0,1,0,2,23,39,5,8,2,0,1,3,4,281213.0,8,0,9,1094.0,144,2005,2006,2007,2.0,1.0,6,5,2482,0,1,1,0,12.54686766829102,127.00111172873818
1396,1687,0,0,3,0,3,0,353.0,334.0,1,4,1.0,0.0,3,60.0,1,2,2,1,4,50,4,3,13,14,2,1,1,2,572.0,2.0,1687,0,1,4,2,1397,1,3,0,2,57200,4,0,0,20,3,0.0,2,0,6,23,0,5,5,0,0,1,1,4,160000.0,8,0,7,747.0,0,1948,1950,2010,2.0,0.0,63,61,1687,1,0,1,0,11.982929094215963,127.00111172873818
1397,939,574,0,4,0,3,2,0.0,0.0,5,5,0.0,0.0,3,939.0,1,2,2,1,4,150,4,3,8,8,0,0,1,6,180.0,1.0,1513,1,1,0,5,1398,1,3,3,0,6120,4,3,0,70,4,0.0,2,0,5,3,0,8,5,0,0,1,1,4,137500.0,8,0,8,939.0,24,1920,2004,2007,1.0,1.0,91,7,1513,0,1,1,0,11.831379196088763,69.09394107837687
1398,1136,768,0,3,0,3,3,180.0,352.0,4,1,1.0,0.0,3,676.0,1,2,2,1,0,168,4,3,12,14,0,1,1,2,240.0,1.0,1904,1,1,2,0,1399,1,3,3,0,7200,4,3,0,50,3,0.0,2,0,5,12,0,4,5,2,0,1,1,4,138000.0,8,0,7,1208.0,0,1950,1982,2009,2.0,1.0,61,29,1904,1,1,1,0,11.835008964139341,77.82101167315176
1399,1160,448,0,3,0,3,3,264.0,0.0,1,5,0.0,0.0,3,712.0,1,2,2,1,4,0,4,3,14,15,1,0,2,6,216.0,1.0,1608,1,1,0,0,1400,1,2,3,0,6171,4,3,0,50,3,0.0,2,0,10,18,16,6,6,2,0,1,1,4,137450.0,8,0,7,976.0,147,1925,1990,2009,2.0,1.0,86,21,1608,1,1,1,0,11.83101549359339,77.54307948860479
1400,950,208,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,862.0,1,2,2,1,4,112,4,3,14,15,1,0,1,6,208.0,1.0,1158,0,1,4,0,1401,1,3,3,0,6000,0,3,0,50,4,0.0,2,0,7,3,0,7,6,2,0,1,1,4,120000.0,8,0,5,862.0,0,1929,1950,2008,1.0,0.0,82,61,1158,0,1,1,0,11.695247021764184,69.09394107837687
1401,864,729,0,3,0,3,3,759.0,0.0,2,5,1.0,0.0,3,80.0,1,2,2,1,4,0,4,3,12,13,1,2,2,6,398.0,2.0,1593,1,1,0,5,1402,1,3,3,0,7415,4,0,0,60,3,0.0,2,0,4,8,75,5,6,2,0,1,1,4,193000.0,8,0,8,839.0,100,2004,2004,2008,3.0,1.0,7,7,1593,1,1,1,0,12.170445467887022,100.61145080600333
1402,1294,0,0,2,0,1,0,0.0,0.0,5,5,0.0,0.0,2,1286.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,662.0,2.0,1294,0,1,0,2,1403,1,2,3,0,6762,4,3,0,20,3,0.0,2,0,7,5,55,5,7,2,0,1,1,5,193879.0,6,0,6,1286.0,168,2006,2006,2006,2.0,0.0,5,5,1294,0,0,1,0,12.174989532116426,109.61645358532519
1403,1464,0,0,3,0,3,1,929.0,0.0,2,5,1.0,0.0,2,556.0,1,6,2,1,4,0,4,2,12,13,0,2,2,6,754.0,3.0,1464,0,1,0,2,1404,1,2,3,0,15256,1,0,0,20,3,84.0,3,0,8,21,160,5,8,2,0,1,1,4,282922.0,8,0,6,1485.0,168,2007,2007,2007,3.0,0.0,4,4,1464,1,0,1,0,12.552926520261092,125.34741523068371
1404,694,520,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,672.0,1,0,2,1,4,160,4,3,13,14,0,2,1,6,936.0,3.0,1214,0,1,4,0,1405,1,3,3,0,10410,0,3,0,50,3,0.0,2,0,1,17,0,4,3,2,0,1,1,3,105000.0,8,0,6,672.0,216,1915,1950,2006,1.0,0.0,96,61,1214,0,1,1,0,11.56171562913966,66.14785992217898
1405,1646,0,0,2,4,3,1,1373.0,0.0,2,5,1.0,1.0,0,221.0,1,2,2,1,4,0,4,2,5,5,1,2,2,6,482.0,2.0,1646,0,1,0,2,1406,1,2,1,1,3842,4,0,0,120,4,174.0,3,0,1,6,53,5,8,2,0,1,3,4,275000.0,8,155,5,1594.0,128,2004,2005,2008,3.0,1.0,7,6,1646,1,0,1,0,12.524526376648708,111.51973318510284
1406,768,0,0,2,0,3,0,656.0,0.0,2,5,1.0,0.0,2,112.0,1,2,2,1,4,0,4,3,6,15,0,1,1,6,396.0,2.0,768,0,1,4,6,1407,1,3,3,0,8445,0,3,0,85,3,0.0,2,0,3,5,0,7,5,2,0,1,1,4,133000.0,8,0,5,768.0,58,1972,2007,2009,2.0,0.0,39,4,768,1,0,1,0,11.79810440720389,109.61645358532519
1407,833,0,0,3,0,3,3,625.0,0.0,0,5,1.0,0.0,3,208.0,1,2,2,1,4,0,4,3,6,10,0,1,1,6,0.0,0.0,833,0,1,0,2,1408,1,3,3,0,8780,0,0,0,20,3,0.0,2,0,3,11,0,5,5,2,0,1,1,4,112000.0,8,0,5,833.0,0,1985,1985,2009,2.0,0.0,26,26,833,1,0,0,0,11.626254150277232,85.32518065591995
1408,741,622,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,1,622.0,1,2,2,1,4,0,4,3,12,13,0,1,1,6,528.0,2.0,1363,0,1,2,5,1409,1,3,3,0,7740,4,3,0,70,4,0.0,2,0,6,17,0,7,4,2,0,1,1,4,125500.0,8,168,6,622.0,0,1910,1950,2010,1.0,0.0,101,61,1363,0,1,1,0,11.740061037553975,66.14785992217898
1409,1236,857,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,791.0,1,2,2,1,4,0,2,3,9,10,1,1,2,6,542.0,2.0,2093,1,1,2,5,1410,1,3,3,0,20544,1,0,0,60,3,123.0,1,0,11,14,63,6,7,2,0,1,1,4,215000.0,8,0,7,791.0,364,1986,1991,2008,2.0,1.0,25,20,2093,0,1,1,0,12.2783933071098,101.66759310728182
1410,944,896,0,3,0,3,3,666.0,0.0,2,5,1.0,0.0,2,278.0,1,2,2,1,4,0,4,2,12,13,0,2,2,6,622.0,2.0,1840,1,1,0,5,1411,1,2,3,0,12420,4,3,0,60,3,0.0,2,0,6,5,45,5,7,2,0,1,1,4,230000.0,8,0,6,944.0,0,2001,2001,2009,3.0,1.0,10,10,1840,1,1,1,0,12.345834587905333,109.61645358532519
1411,1112,556,0,3,0,3,3,120.0,0.0,1,5,0.0,0.0,3,736.0,1,2,2,1,4,0,2,3,12,13,0,1,1,3,271.0,1.0,1668,1,1,0,0,1412,1,3,3,0,9600,4,3,0,50,3,0.0,2,0,9,12,0,8,6,2,0,1,1,4,140000.0,8,0,6,856.0,0,1950,2005,2009,1.0,1.0,61,6,1668,1,1,1,0,11.84939770159144,77.82101167315176
1412,1040,0,0,2,2,4,4,0.0,0.0,6,6,0.0,0.0,4,0.0,0,2,2,1,1,0,4,3,3,11,0,3,2,6,420.0,2.0,1040,0,5,1,2,1413,2,3,3,0,7200,4,3,0,90,3,0.0,2,0,6,12,0,5,4,2,0,1,1,4,90000.0,8,0,6,0.0,0,1949,1950,2009,2.0,0.0,62,61,1040,0,0,1,0,11.407564949312402,77.82101167315176
1413,1844,0,0,2,0,1,3,976.0,0.0,2,5,1.0,0.0,2,868.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,620.0,2.0,1844,0,1,0,2,1414,1,2,3,0,10994,0,0,0,20,3,366.0,3,0,9,20,44,5,8,2,0,1,1,0,257000.0,0,0,7,1844.0,165,2005,2006,2009,3.0,0.0,6,5,1844,1,0,1,0,12.456831363877356,100.0
1414,1053,795,0,4,0,3,3,0.0,0.0,5,5,0.0,0.0,3,833.0,1,2,2,1,4,0,4,3,13,14,1,0,1,6,370.0,2.0,1848,1,1,2,0,1415,1,2,0,0,13053,4,3,0,50,3,0.0,2,0,6,3,0,7,6,0,0,1,2,4,207000.0,8,220,8,833.0,0,1923,2000,2008,1.0,1.0,88,11,1848,0,1,1,0,12.240474072247506,69.09394107837687
1415,1569,0,0,1,4,3,3,988.0,0.0,0,5,0.0,1.0,2,398.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,660.0,3.0,1569,0,1,0,2,1416,1,2,3,0,3635,4,3,0,120,3,130.0,1,0,5,0,20,5,7,2,0,1,3,4,175900.0,8,0,7,1386.0,143,2007,2007,2009,2.0,1.0,4,4,1569,1,0,1,0,12.077670930725649,106.17009449694275
1416,1246,1044,0,4,1,3,3,0.0,0.0,5,5,0.0,0.0,3,777.0,1,2,2,1,4,114,4,3,12,0,0,2,2,6,560.0,2.0,2290,0,1,2,5,1417,2,3,3,0,11340,4,3,0,190,4,0.0,2,0,4,17,0,6,4,0,0,1,1,4,122500.0,8,0,11,777.0,0,1885,1950,2010,2.0,0.0,126,61,2290,0,1,1,0,11.715866308966918,66.14785992217898
1417,1310,1140,0,3,0,3,2,781.0,0.0,2,5,1.0,0.0,2,503.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,1069.0,3.0,2450,1,1,0,5,1418,1,2,3,0,16545,4,0,0,60,3,731.0,1,0,5,15,126,5,8,2,0,1,1,4,340000.0,8,0,7,1284.0,0,1998,1998,2009,3.0,1.0,13,13,2450,1,1,1,0,12.736700896592344,167.59310728182325
1418,1144,0,0,3,0,3,3,25.0,872.0,1,4,1.0,0.0,3,247.0,1,2,2,1,4,0,4,3,6,6,0,1,1,6,336.0,1.0,1144,1,1,4,2,1419,1,3,3,0,9204,4,3,0,20,3,0.0,2,0,8,12,88,5,5,2,0,1,1,4,124000.0,0,0,6,1144.0,0,1963,1963,2008,2.0,1.0,48,48,1144,1,0,1,0,11.728036844587175,77.82101167315176
